case_id,replicate,depth_file,h_peak_ext,h_peak_int
14,17,depth_014.csv,0.75,0.3842
14,18,depth_014.csv,0.75,0.2992
14,19,depth_014.csv,0.75,0.3243
14,20,depth_014.csv,0.75,0.2992
14,21,depth_014.csv,0.75,0.3469
14,22,depth_014.csv,0.75,0.2103
14,23,depth_014.csv,0.75,0.2718
14,24,depth_014.csv,0.75,0.2992
14,25,depth_014.csv,0.75,0.367
14,26,depth_014.csv,0.75,0.3469
14,27,depth_014.csv,0.75,0.3979
14,28,depth_014.csv,0.75,0.367
14,29,depth_014.csv,0.75,0.3243
14,30,depth_014.csv,0.75,0.2992
14,31,depth_014.csv,0.75,0.2103
14,32,depth_014.csv,0.75,0.3469
14,33,depth_014.csv,0.75,0.3469
14,34,depth_014.csv,0.75,0.3469
14,35,depth_014.csv,0.75,0.367
14,36,depth_014.csv,0.75,0.3842
14,37,depth_014.csv,0.75,0.3469
14,38,depth_014.csv,0.75,0.367
14,39,depth_014.csv,0.75,0.3243
14,40,depth_014.csv,0.75,0.3469
14,41,depth_014.csv,0.75,0.2718
14,42,depth_014.csv,0.75,0.2992
14,43,depth_014.csv,0.75,0.3469
14,44,depth_014.csv,0.75,0.2718
14,45,depth_014.csv,0.75,0.2992
14,46,depth_014.csv,0.75,0.3469
14,47,depth_014.csv,0.75,0.367
14,48,depth_014.csv,0.75,0.3243
14,49,depth_014.csv,0.75,0.3842
15,0,depth_015.csv,0.8,0.3371
15,1,depth_015.csv,0.8,0.3822
15,2,depth_015.csv,0.8,0.3371
15,3,depth_015.csv,0.8,0.361
15,4,depth_015.csv,0.8,0.4157
15,5,depth_015.csv,0.8,0.2822
15,6,depth_015.csv,0.8,0.3371
15,7,depth_015.csv,0.8,0.3371
15,8,depth_015.csv,0.8,0.4157
15,9,depth_015.csv,0.8,0.3822
15,10,depth_015.csv,0.8,0.3822
15,11,depth_015.csv,0.8,0.3108
15,12,depth_015.csv,0.8,0.361
15,13,depth_015.csv,0.8,0.3371
15,14,depth_015.csv,0.8,0.3822
15,15,depth_015.csv,0.8,0.4006
15,16,depth_015.csv,0.8,0.361
15,17,depth_015.csv,0.8,0.4157
15,18,depth_015.csv,0.8,0.3371
15,19,depth_015.csv,0.8,0.361
15,20,depth_015.csv,0.8,0.3371
15,21,depth_015.csv,0.8,0.3822
15,22,depth_015.csv,0.8,0.2822
15,23,depth_015.csv,0.8,0.3108
15,24,depth_015.csv,0.8,0.3371
15,25,depth_015.csv,0.8,0.4006
15,26,depth_015.csv,0.8,0.3822
15,27,depth_015.csv,0.8,0.4255
15,28,depth_015.csv,0.8,0.4157
15,29,depth_015.csv,0.8,0.361
15,30,depth_015.csv,0.8,0.3371
15,31,depth_015.csv,0.8,0.2822
15,32,depth_015.csv,0.8,0.4006
15,33,depth_015.csv,0.8,0.3822
15,34,depth_015.csv,0.8,0.3822
15,35,depth_015.csv,0.8,0.4006
15,36,depth_015.csv,0.8,0.4157
15,37,depth_015.csv,0.8,0.3822
15,38,depth_015.csv,0.8,0.4006
15,39,depth_015.csv,0.8,0.361
15,40,depth_015.csv,0.8,0.3822
15,41,depth_015.csv,0.8,0.3371
15,42,depth_015.csv,0.8,0.361
15,43,depth_015.csv,0.8,0.4006
15,44,depth_015.csv,0.8,0.3371
15,45,depth_015.csv,0.8,0.3371
15,46,depth_015.csv,0.8,0.3822
15,47,depth_015.csv,0.8,0.4006
15,48,depth_015.csv,0.8,0.361
15,49,depth_015.csv,0.8,0.4157
16,0,depth_016.csv,0.85,0.3746
16,1,depth_016.csv,0.85,0.4166
16,2,depth_016.csv,0.85,0.3746
16,3,depth_016.csv,0.85,0.397
16,4,depth_016.csv,0.85,0.4448
16,5,depth_016.csv,0.85,0.3221
16,6,depth_016.csv,0.85,0.397
16,7,depth_016.csv,0.85,0.3746
16,8,depth_016.csv,0.85,0.4448
16,9,depth_016.csv,0.85,0.4166
16,10,depth_016.csv,0.85,0.4166
16,11,depth_016.csv,0.85,0.3496
16,12,depth_016.csv,0.85,0.397
16,13,depth_016.csv,0.85,0.3746
16,14,depth_016.csv,0.85,0.4166
16,15,depth_016.csv,0.85,0.4329
16,16,depth_016.csv,0.85,0.4166
16,17,depth_016.csv,0.85,0.4448
16,18,depth_016.csv,0.85,0.3746
16,19,depth_016.csv,0.85,0.397
16,20,depth_016.csv,0.85,0.397
16,21,depth_016.csv,0.85,0.4166
16,22,depth_016.csv,0.85,0.3221
16,23,depth_016.csv,0.85,0.3746
16,24,depth_016.csv,0.85,0.3746
16,25,depth_016.csv,0.85,0.4329
16,26,depth_016.csv,0.85,0.4166
16,27,depth_016.csv,0.85,0.4519
16,28,depth_016.csv,0.85,0.4448
16,29,depth_016.csv,0.85,0.397
16,30,depth_016.csv,0.85,0.397
16,31,depth_016.csv,0.85,0.3221
16,32,depth_016.csv,0.85,0.4329
16,33,depth_016.csv,0.85,0.4166
16,34,depth_016.csv,0.85,0.4166
16,35,depth_016.csv,0.85,0.4329
16,36,depth_016.csv,0.85,0.4448
16,37,depth_016.csv,0.85,0.4166
16,38,depth_016.csv,0.85,0.4329
16,39,depth_016.csv,0.85,0.397
16,40,depth_016.csv,0.85,0.4166
16,41,depth_016.csv,0.85,0.3746
16,42,depth_016.csv,0.85,0.397
16,43,depth_016.csv,0.85,0.4329
16,44,depth_016.csv,0.85,0.3746
16,45,depth_016.csv,0.85,0.3746
16,46,depth_016.csv,0.85,0.4166
16,47,depth_016.csv,0.85,0.4329
16,48,depth_016.csv,0.85,0.397
16,49,depth_016.csv,0.85,0.4448
17,0,depth_017.csv,0.9,0.432
17,1,depth_017.csv,0.9,0.4495
17,2,depth_017.csv,0.9,0.4113
17,3,depth_017.csv,0.9,0.432
17,4,depth_017.csv,0.9,0.4711
17,5,depth_017.csv,0.9,0.3616
17,6,depth_017.csv,0.9,0.432
17,7,depth_017.csv,0.9,0.4113
17,8,depth_017.csv,0.9,0.4711
17,9,depth_017.csv,0.9,0.4495
17,10,depth_017.csv,0.9,0.4495
17,11,depth_017.csv,0.9,0.3878
17,12,depth_017.csv,0.9,0.432
17,13,depth_017.csv,0.9,0.4113
17,14,depth_017.csv,0.9,0.4495
17,15,depth_017.csv,0.9,0.4629
17,16,depth_017.csv,0.9,0.4495
17,17,depth_017.csv,0.9,0.4711
17,18,depth_017.csv,0.9,0.4113
17,19,depth_017.csv,0.9,0.432
17,20,depth_017.csv,0.9,0.432
17,21,depth_017.csv,0.9,0.4495
17,22,depth_017.csv,0.9,0.3616
17,23,depth_017.csv,0.9,0.4113
17,24,depth_017.csv,0.9,0.432
17,25,depth_017.csv,0.9,0.4629
17,26,depth_017.csv,0.9,0.4495
17,27,depth_017.csv,0.9,0.4711
17,28,depth_017.csv,0.9,0.4629
17,29,depth_017.csv,0.9,0.432
17,30,depth_017.csv,0.9,0.432
17,31,depth_017.csv,0.9,0.3616
17,32,depth_017.csv,0.9,0.4629
17,33,depth_017.csv,0.9,0.4495
17,34,depth_017.csv,0.9,0.4495
17,35,depth_017.csv,0.9,0.4629
17,36,depth_017.csv,0.9,0.4711
17,37,depth_017.csv,0.9,0.4495
17,38,depth_017.csv,0.9,0.4629
17,39,depth_017.csv,0.9,0.432
17,40,depth_017.csv,0.9,0.4495
17,41,depth_017.csv,0.9,0.4113
17,42,depth_017.csv,0.9,0.432
17,43,depth_017.csv,0.9,0.4629
17,44,depth_017.csv,0.9,0.4113
17,45,depth_017.csv,0.9,0.4113
17,46,depth_017.csv,0.9,0.4495
17,47,depth_017.csv,0.9,0.4629
17,48,depth_017.csv,0.9,0.432
17,49,depth_017.csv,0.9,0.4711
18,0,depth_018.csv,0.95,0.447
18,1,depth_018.csv,0.95,0.4804
18,2,depth_018.csv,0.95,0.447
18,3,depth_018.csv,0.95,0.4656
18,4,depth_018.csv,0.95,0.4973
18,5,depth_018.csv,0.95,0.4006
18,6,depth_018.csv,0.95,0.4656
18,7,depth_018.csv,0.95,0.447
18,8,depth_018.csv,0.95,0.4892
18,9,depth_018.csv,0.95,0.4804
18,10,depth_018.csv,0.95,0.4804
18,11,depth_018.csv,0.95,0.4252
18,12,depth_018.csv,0.95,0.4656
18,13,depth_018.csv,0.95,0.447
18,14,depth_018.csv,0.95,0.4804
18,15,depth_018.csv,0.95,0.4892
18,16,depth_018.csv,0.95,0.4656
18,17,depth_018.csv,0.95,0.4973
18,18,depth_018.csv,0.95,0.447
18,19,depth_018.csv,0.95,0.4656
18,20,depth_018.csv,0.95,0.4656
18,21,depth_018.csv,0.95,0.4804
18,22,depth_018.csv,0.95,0.4006
18,23,depth_018.csv,0.95,0.447
18,24,depth_018.csv,0.95,0.447
18,25,depth_018.csv,0.95,0.4892
18,26,depth_018.csv,0.95,0.4804
18,27,depth_018.csv,0.95,0.4973
18,28,depth_018.csv,0.95,0.4892
18,29,depth_018.csv,0.95,0.4656
18,30,depth_018.csv,0.95,0.4656
18,31,depth_018.csv,0.95,0.4252
18,32,depth_018.csv,0.95,0.4804
18,33,depth_018.csv,0.95,0.4804
18,34,depth_018.csv,0.95,0.4804
18,35,depth_018.csv,0.95,0.4892
18,36,depth_018.csv,0.95,0.4892
18,37,depth_018.csv,0.95,0.4804
18,38,depth_018.csv,0.95,0.4892
18,39,depth_018.csv,0.95,0.4656
18,40,depth_018.csv,0.95,0.4804
18,41,depth_018.csv,0.95,0.447
18,42,depth_018.csv,0.95,0.4656
18,43,depth_018.csv,0.95,0.4804
18,44,depth_018.csv,0.95,0.447
18,45,depth_018.csv,0.95,0.447
18,46,depth_018.csv,0.95,0.4804
18,47,depth_018.csv,0.95,0.4892
18,48,depth_018.csv,0.95,0.4656
18,49,depth_018.csv,0.95,0.4892
19,0,depth_019.csv,1.0,0.4813
19,1,depth_019.csv,1.0,0.5067
19,2,depth_019.csv,1.0,0.4813
19,3,depth_019.csv,1.0,0.4972
19,4,depth_019.csv,1.0,0.5154
19,5,depth_019.csv,1.0,0.4388
19,6,depth_019.csv,1.0,0.4813
19,7,depth_019.csv,1.0,0.4813
19,8,depth_019.csv,1.0,0.5154
19,9,depth_019.csv,1.0,0.5067
19,10,depth_019.csv,1.0,0.5067
19,11,depth_019.csv,1.0,0.4616
19,12,depth_019.csv,1.0,0.4972
19,13,depth_019.csv,1.0,0.4813
19,14,depth_019.csv,1.0,0.5067
19,15,depth_019.csv,1.0,0.5154
19,16,depth_019.csv,1.0,0.4972
19,17,depth_019.csv,1.0,0.5233
19,18,depth_019.csv,1.0,0.4813
19,19,depth_019.csv,1.0,0.4972
19,20,depth_019.csv,1.0,0.4813
19,21,depth_019.csv,1.0,0.5067
19,22,depth_019.csv,1.0,0.4388
19,23,depth_019.csv,1.0,0.4813
19,24,depth_019.csv,1.0,0.4813
19,25,depth_019.csv,1.0,0.5154
19,26,depth_019.csv,1.0,0.5067
19,27,depth_019.csv,1.0,0.5233
19,28,depth_019.csv,1.0,0.5154
19,29,depth_019.csv,1.0,0.4972
19,30,depth_019.csv,1.0,0.4813
19,31,depth_019.csv,1.0,0.4388
19,32,depth_019.csv,1.0,0.5067
19,33,depth_019.csv,1.0,0.5067
19,34,depth_019.csv,1.0,0.5067
19,35,depth_019.csv,1.0,0.5154
19,36,depth_019.csv,1.0,0.5154
19,37,depth_019.csv,1.0,0.5067
19,38,depth_019.csv,1.0,0.5154
19,39,depth_019.csv,1.0,0.4972
19,40,depth_019.csv,1.0,0.5067
19,41,depth_019.csv,1.0,0.4813
19,42,depth_019.csv,1.0,0.4972
19,43,depth_019.csv,1.0,0.5067
19,44,depth_019.csv,1.0,0.4813
19,45,depth_019.csv,1.0,0.4813
19,46,depth_019.csv,1.0,0.5067
19,47,depth_019.csv,1.0,0.5067
19,48,depth_019.csv,1.0,0.4972
19,49,depth_019.csv,1.0,0.5154
20,0,depth_020.csv,1.05,0.5136
20,1,depth_020.csv,1.05,0.5245
20,2,depth_020.csv,1.05,0.5136
20,3,depth_020.csv,1.05,0.5136
20,4,depth_020.csv,1.05,0.5413
20,5,depth_020.csv,1.05,0.4758
20,6,depth_020.csv,1.05,0.5136
20,7,depth_020.csv,1.05,0.5136
20,8,depth_020.csv,1.05,0.5413
20,9,depth_020.csv,1.05,0.5245
20,10,depth_020.csv,1.05,0.5328
20,11,depth_020.csv,1.05,0.4965
20,12,depth_020.csv,1.05,0.5245
20,13,depth_020.csv,1.05,0.5136
20,14,depth_020.csv,1.05,0.5245
20,15,depth_020.csv,1.05,0.5328
20,16,depth_020.csv,1.05,0.5245
20,17,depth_020.csv,1.05,0.5413
20,18,depth_020.csv,1.05,0.5136
20,19,depth_020.csv,1.05,0.5245
20,20,depth_020.csv,1.05,0.5136
20,21,depth_020.csv,1.05,0.5328
20,22,depth_020.csv,1.05,0.4758
20,23,depth_020.csv,1.05,0.4965
20,24,depth_020.csv,1.05,0.5136
20,25,depth_020.csv,1.05,0.5328
20,26,depth_020.csv,1.05,0.5245
20,27,depth_020.csv,1.05,0.5413
20,28,depth_020.csv,1.05,0.5413
20,29,depth_020.csv,1.05,0.5245
20,30,depth_020.csv,1.05,0.5136
20,31,depth_020.csv,1.05,0.4758
20,32,depth_020.csv,1.05,0.5328
20,33,depth_020.csv,1.05,0.5328
20,34,depth_020.csv,1.05,0.5245
20,35,depth_020.csv,1.05,0.5328
20,36,depth_020.csv,1.05,0.5413
20,37,depth_020.csv,1.05,0.5245
20,38,depth_020.csv,1.05,0.5328
20,39,depth_020.csv,1.05,0.5245
20,40,depth_020.csv,1.05,0.5245
20,41,depth_020.csv,1.05,0.5136
20,42,depth_020.csv,1.05,0.5136
20,43,depth_020.csv,1.05,0.5328
20,44,depth_020.csv,1.05,0.5136
20,45,depth_020.csv,1.05,0.5136
20,46,depth_020.csv,1.05,0.5328
20,47,depth_020.csv,1.05,0.5328
20,48,depth_020.csv,1.05,0.5245
20,49,depth_020.csv,1.05,0.5413
