replicate_id,u_membrane:1,h_star_1_membrane:1,peak_h_in_m,peak_h_basement_m,peak_h_sump_m,peak_h_ext_m,total_volume_in_m3
291,0.051961866465104256,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
292,0.9248418690180621,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
293,0.0991131415798755,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
294,0.8435749515977528,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
295,0.9026531439276171,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
296,0.9795706805865927,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
297,0.8020258802735936,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
298,0.7794775407713289,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
299,0.6424832759955477,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
300,0.778996354578129,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
301,0.13455220841314708,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
302,0.5360680359476373,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
303,0.5142228701904145,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
304,0.8575721441225576,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
305,0.46279936559351587,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
306,0.3850894961003535,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
307,0.6395632712371101,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
308,0.26646331750084606,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
309,0.13976841095395687,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
310,0.4778772740237458,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
311,0.416889368594885,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
312,0.2325699405288737,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
313,0.367511810115128,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
314,0.3663924498262474,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
315,0.32749556441254546,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
316,0.37946407972692897,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
317,0.6857433454559454,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
318,0.2968764745712853,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
319,0.9488579267153404,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
320,0.9163480195381779,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
321,0.4809104283000786,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
322,0.3283612050046888,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
323,0.5354347898300031,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
324,0.8485604887736246,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
325,0.652587340560102,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
326,0.8043918279470774,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
327,0.5327222760657402,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
328,0.6329176292676207,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
329,0.2881556141824617,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
330,0.7348931623102908,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
331,0.20240459312571835,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
332,0.6947981288184982,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
333,0.8607190683258941,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
334,0.13210283730154393,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
335,0.6143797405419198,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
336,0.0950957482299346,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
337,0.7257156282714269,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
338,0.08449321882352023,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
339,0.935939822700626,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
340,0.13740793003780216,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
341,0.9588802459090804,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
342,0.8008841760850967,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
343,0.5936820044663541,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
344,0.7826241046295469,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
345,0.7951148389830859,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
346,0.9460270628173303,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
347,0.2533833538391872,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
348,0.5900758953583092,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
349,0.09504919756440122,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
350,0.6161657000241213,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
351,0.1712913040927888,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
352,0.5649506114724419,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
353,0.5724305140338497,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
354,0.46598515298122734,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
355,0.5226317755131228,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
356,0.7639233900065879,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
357,0.7992447165120666,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
358,0.4921532155754291,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
359,0.5995934415226123,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
360,0.9312362356901018,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
361,0.11973358850112281,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
362,0.1171035659001105,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
363,0.08770901191076841,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
364,0.6578632850405278,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
365,0.4186083007903795,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
366,0.7743214161418432,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
367,0.6712314133085926,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
368,0.33363775832823817,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
369,0.8983665473615358,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
370,0.7625321470706523,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
371,0.2705349409101757,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
372,0.364192017772054,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
373,0.3144399802042629,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
374,0.15761164862499966,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
375,0.14778337254219165,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
376,0.936127463375744,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
377,0.43790403719875326,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
378,0.38331982277740984,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
379,0.7296857086773779,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
380,0.5529930652528999,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
381,0.9361399868384622,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
382,0.7803014939093922,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
383,0.47936956412454035,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
384,0.3763594734808262,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
385,0.986631544924322,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
386,0.7177602360036435,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
387,0.9511946600038411,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
388,0.11847857721704136,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
389,0.8505336791907826,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
390,0.6370738839912076,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
391,0.12192167833511258,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
392,0.5882579999692207,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
393,0.6860963651054488,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
394,0.012302685888602838,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
395,0.45431796184174655,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
396,0.8253995111963212,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
397,0.29535902534408986,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
398,0.4585480817985511,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
399,0.4423141270678932,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
400,0.3019273914424916,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
401,0.9184418955155542,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
402,0.7812940354315159,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
403,0.1105884109961105,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
404,0.9970346578375731,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
405,0.8792000243077452,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
406,0.28390843786403896,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
407,0.8368965796609382,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
408,0.10641953187138287,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
409,0.9991047304742386,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
410,0.6656847361065369,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
411,0.650125015558797,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
412,0.09044072698413275,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
413,0.8970333988966253,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
414,0.028999503204469423,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
415,0.24082805804114704,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
416,0.143021875166635,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
417,0.7767679406922186,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
418,0.19820422721289788,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
419,0.9106382271308853,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
420,0.6562690393274901,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
421,0.036162710494696215,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
422,0.0054298341287004614,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
423,0.051657917014398924,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
424,0.6059251776477277,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
425,0.8014818108594153,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
426,0.23855282062738847,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
427,0.849408842923073,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
428,0.057231940153260386,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
429,0.8009638536416762,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
430,0.9277954301722804,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
431,0.7721083991043806,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
432,0.6981207839786372,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
433,0.8379802186553831,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
434,0.04015129954706642,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
435,0.20178211071905539,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
436,0.12492367930564308,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
437,0.5045309901929865,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
438,0.7451881283288445,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
439,0.6300118445763987,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
440,0.851131099761935,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
441,0.15521299244109088,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
442,0.7346210919351616,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
443,0.1930414908689041,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
444,0.27075875131780025,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
445,0.7099046972813039,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
446,0.9802047848986818,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
447,0.6115436059770696,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
448,0.054500314991295595,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
449,0.6163089699275328,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
450,0.042350551580167095,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
451,0.8841457113668172,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
452,0.7095782851006207,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
453,0.17312784642250323,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
454,0.09172100582419807,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
455,0.18353322888031898,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
456,0.9800271795541925,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
457,0.4585606424584898,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
458,0.784080948341408,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
459,0.6364083421077769,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
460,0.5724131499586373,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
461,0.1451302546650497,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
462,0.9460244535580951,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
463,0.30134263251471793,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
464,0.5780172158075422,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
465,0.6997759445890661,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
466,0.6492331552453089,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
467,0.9405944096955184,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
468,0.148438989920058,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
469,0.5083527384469421,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
470,0.40403439074076597,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
471,0.4741687294826181,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
472,0.11921752619774462,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
473,0.13409460987276534,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
474,0.27807554578125737,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
475,0.3047046037608313,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
476,0.42790321368135,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
477,0.6109875470366283,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
478,0.634629117418263,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
479,0.41181089658557024,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
480,0.4087831094286971,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
481,0.21762852669696198,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
482,0.5883062484090082,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
483,0.3170409113172379,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
484,0.0360598342773637,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
485,0.4184000441568604,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
486,0.4741326750901703,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
487,0.22559286820421098,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
488,0.5724579331221157,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
489,0.5657719004319209,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
490,0.7020021811103714,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
491,0.64794848220121,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
492,0.6524330565210316,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
493,0.3162141518240431,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
494,0.7874322219859539,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
495,0.5491443835996794,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
496,0.4314181951798901,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
497,0.6260124809410571,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
498,0.3606573344502543,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
499,0.5127392446067582,0.6,9.011893629977355e-05,0.0,0.0,0.5,0.004505946814988676
