time,external_level,interior_level
281.0,0.146,0.219468563391267
282.0,0.142,0.21414262670294268
283.0,0.138,0.2088624655735718
284.0,0.134,0.2036268794072532
285.0,0.13,0.19843467902005862
286.0,0.126,0.1932846874479824
287.0,0.122,0.18817574073195636
288.0,0.11800000000000001,0.18310668867717694
289.0,0.114,0.17807639558412494
290.0,0.11,0.1730837409488129
291.0,0.108,0.1682020587597544
292.0,0.106,0.163429672046439
293.0,0.10400000000000001,0.15876485178049288
294.0,0.10200000000000001,0.15420581598146527
295.0,0.1,0.14975072896011715
296.0,0.096,0.14975072896011715
297.0,0.092,0.14975072896011715
298.0,0.08800000000000001,0.14975072896011715
299.0,0.084,0.14975072896011715
300.0,0.08,0.14975072896011715
301.0,0.078,0.14975072896011715
302.0,0.076,0.14975072896011715
303.0,0.07400000000000001,0.14975072896011715
304.0,0.07200000000000001,0.14975072896011715
305.0,0.07,0.14975072896011715
306.0,0.068,0.14975072896011715
307.0,0.066,0.14975072896011715
308.0,0.064,0.14975072896011715
309.0,0.062,0.14975072896011715
310.0,0.06,0.14975072896011715
311.0,0.057999999999999996,0.14975072896011715
312.0,0.056,0.14975072896011715
313.0,0.054,0.14975072896011715
314.0,0.052000000000000005,0.14975072896011715
315.0,0.05,0.14975072896011715
316.0,0.05,0.14975072896011715
317.0,0.05,0.14975072896011715
318.0,0.05,0.14975072896011715
319.0,0.05,0.14975072896011715
320.0,0.05,0.14975072896011715
321.0,0.048,0.14975072896011715
322.0,0.046,0.14975072896011715
323.0,0.044000000000000004,0.14975072896011715
324.0,0.042,0.14975072896011715
325.0,0.04,0.14975072896011715
326.0,0.04,0.14975072896011715
327.0,0.04,0.14975072896011715
328.0,0.04,0.14975072896011715
329.0,0.04,0.14975072896011715
330.0,0.04,0.14975072896011715
331.0,0.038,0.14975072896011715
332.0,0.036,0.14975072896011715
333.0,0.034,0.14975072896011715
334.0,0.032,0.14975072896011715
335.0,0.03,0.14975072896011715
336.0,0.03,0.14975072896011715
337.0,0.03,0.14975072896011715
338.0,0.03,0.14975072896011715
339.0,0.03,0.14975072896011715
340.0,0.03,0.14975072896011715
341.0,0.03,0.14975072896011715
342.0,0.03,0.14975072896011715
343.0,0.03,0.14975072896011715
344.0,0.03,0.14975072896011715
345.0,0.03,0.14975072896011715
346.0,0.028,0.14975072896011715
347.0,0.026,0.14975072896011715
348.0,0.024,0.14975072896011715
349.0,0.022,0.14975072896011715
350.0,0.02,0.14975072896011715
351.0,0.02,0.14975072896011715
352.0,0.02,0.14975072896011715
353.0,0.02,0.14975072896011715
354.0,0.02,0.14975072896011715
355.0,0.02,0.14975072896011715
356.0,0.02,0.14975072896011715
357.0,0.02,0.14975072896011715
358.0,0.02,0.14975072896011715
359.0,0.02,0.14975072896011715
360.0,0.02,0.14975072896011715
361.0,0.02,0.14975072896011715
362.0,0.02,0.14975072896011715
363.0,0.02,0.14975072896011715
364.0,0.02,0.14975072896011715
365.0,0.02,0.14975072896011715
366.0,0.018000000000000002,0.14975072896011715
367.0,0.016,0.14975072896011715
368.0,0.014,0.14975072896011715
369.0,0.012,0.14975072896011715
370.0,0.01,0.14975072896011715
371.0,0.01,0.14975072896011715
372.0,0.01,0.14975072896011715
373.0,0.01,0.14975072896011715
374.0,0.01,0.14975072896011715
375.0,0.01,0.14975072896011715
376.0,0.01,0.14975072896011715
377.0,0.01,0.14975072896011715
378.0,0.01,0.14975072896011715
379.0,0.01,0.14975072896011715
380.0,0.01,0.14975072896011715
381.0,0.01,0.14975072896011715
382.0,0.01,0.14975072896011715
383.0,0.01,0.14975072896011715
384.0,0.01,0.14975072896011715
385.0,0.01,0.14975072896011715
386.0,0.01,0.14975072896011715
387.0,0.01,0.14975072896011715
388.0,0.01,0.14975072896011715
389.0,0.01,0.14975072896011715
390.0,0.01,0.14975072896011715
391.0,0.01,0.14975072896011715
392.0,0.01,0.14975072896011715
393.0,0.01,0.14975072896011715
394.0,0.01,0.14975072896011715
395.0,0.01,0.14975072896011715
396.0,0.01,0.14975072896011715
397.0,0.01,0.14975072896011715
398.0,0.01,0.14975072896011715
399.0,0.01,0.14975072896011715
400.0,0.01,0.14975072896011715
401.0,0.01,0.14975072896011715
402.0,0.01,0.14975072896011715
403.0,0.01,0.14975072896011715
404.0,0.01,0.14975072896011715
405.0,0.01,0.14975072896011715
406.0,0.01,0.14975072896011715
407.0,0.01,0.14975072896011715
408.0,0.01,0.14975072896011715
409.0,0.01,0.14975072896011715
410.0,0.01,0.14975072896011715
411.0,0.01,0.14975072896011715
412.0,0.01,0.14975072896011715
413.0,0.01,0.14975072896011715
414.0,0.01,0.14975072896011715
415.0,0.01,0.14975072896011715
416.0,0.026000000000000002,0.14975072896011715
417.0,0.042,0.14975072896011715
418.0,0.058,0.14975072896011715
419.0,0.074,0.14975072896011715
420.0,0.09,0.14975072896011715
421.0,0.092,0.14975072896011715
422.0,0.094,0.14975072896011715
423.0,0.096,0.14975072896011715
424.0,0.098,0.14975072896011715
425.0,0.1,0.14975072896011715
426.0,0.098,0.14975072896011715
427.0,0.096,0.14975072896011715
428.0,0.094,0.14975072896011715
429.0,0.092,0.14975072896011715
430.0,0.09,0.14975072896011715
431.0,0.088,0.14975072896011715
432.0,0.086,0.14975072896011715
433.0,0.084,0.14975072896011715
434.0,0.082,0.14975072896011715
435.0,0.08,0.14975072896011715
436.0,0.078,0.14975072896011715
437.0,0.076,0.14975072896011715
438.0,0.07400000000000001,0.14975072896011715
439.0,0.07200000000000001,0.14975072896011715
440.0,0.07,0.14975072896011715
441.0,0.07,0.14975072896011715
442.0,0.07,0.14975072896011715
443.0,0.07,0.14975072896011715
444.0,0.07,0.14975072896011715
445.0,0.07,0.14975072896011715
446.0,0.07,0.14975072896011715
447.0,0.07,0.14975072896011715
448.0,0.07,0.14975072896011715
449.0,0.07,0.14975072896011715
450.0,0.07,0.14975072896011715
451.0,0.068,0.14975072896011715
452.0,0.066,0.14975072896011715
453.0,0.064,0.14975072896011715
454.0,0.062,0.14975072896011715
455.0,0.06,0.14975072896011715
456.0,0.06,0.14975072896011715
457.0,0.06,0.14975072896011715
458.0,0.06,0.14975072896011715
459.0,0.06,0.14975072896011715
460.0,0.06,0.14975072896011715
461.0,0.06,0.14975072896011715
462.0,0.06,0.14975072896011715
463.0,0.06,0.14975072896011715
464.0,0.06,0.14975072896011715
465.0,0.06,0.14975072896011715
466.0,0.057999999999999996,0.14975072896011715
467.0,0.056,0.14975072896011715
468.0,0.054,0.14975072896011715
469.0,0.052000000000000005,0.14975072896011715
470.0,0.05,0.14975072896011715
471.0,0.05,0.14975072896011715
472.0,0.05,0.14975072896011715
473.0,0.05,0.14975072896011715
474.0,0.05,0.14975072896011715
475.0,0.05,0.14975072896011715
476.0,0.04,0.14975072896011715
477.0,0.03,0.14975072896011715
478.0,0.020000000000000004,0.14975072896011715
479.0,0.009999999999999995,0.14975072896011715
480.0,0.0,0.14975072896011715
481.0,0.0,0.14975072896011715
482.0,0.0,0.14975072896011715
483.0,0.0,0.14975072896011715
484.0,0.0,0.14975072896011715
485.0,0.0,0.14975072896011715
486.0,0.0,0.14975072896011715
487.0,0.0,0.14975072896011715
488.0,0.0,0.14975072896011715
489.0,0.0,0.14975072896011715
490.0,0.0,0.14975072896011715
491.0,0.0,0.14975072896011715
492.0,0.0,0.14975072896011715
493.0,0.0,0.14975072896011715
494.0,0.0,0.14975072896011715
495.0,0.0,0.14975072896011715
496.0,0.0,0.14975072896011715
497.0,0.0,0.14975072896011715
498.0,0.0,0.14975072896011715
499.0,0.0,0.14975072896011715
500.0,0.0,0.14975072896011715
501.0,0.0,0.14975072896011715
502.0,0.0,0.14975072896011715
503.0,0.0,0.14975072896011715
504.0,0.0,0.14975072896011715
505.0,0.0,0.14975072896011715
506.0,0.0,0.14975072896011715
507.0,0.0,0.14975072896011715
508.0,0.0,0.14975072896011715
509.0,0.0,0.14975072896011715
510.0,0.0,0.14975072896011715
511.0,0.0,0.14975072896011715
512.0,0.0,0.14975072896011715
513.0,0.0,0.14975072896011715
514.0,0.0,0.14975072896011715
515.0,0.0,0.14975072896011715
516.0,0.0,0.14975072896011715
517.0,0.0,0.14975072896011715
518.0,0.0,0.14975072896011715
519.0,0.0,0.14975072896011715
520.0,0.0,0.14975072896011715
521.0,0.0,0.14975072896011715
522.0,0.0,0.14975072896011715
523.0,0.0,0.14975072896011715
524.0,0.0,0.14975072896011715
525.0,0.0,0.14975072896011715
526.0,0.0,0.14975072896011715
527.0,0.0,0.14975072896011715
528.0,0.0,0.14975072896011715
529.0,0.0,0.14975072896011715
530.0,0.0,0.14975072896011715
531.0,0.0,0.14975072896011715
532.0,0.0,0.14975072896011715
533.0,0.0,0.14975072896011715
534.0,0.0,0.14975072896011715
535.0,0.0,0.14975072896011715
536.0,0.0,0.14975072896011715
537.0,0.0,0.14975072896011715
538.0,0.0,0.14975072896011715
539.0,0.0,0.14975072896011715
540.0,0.0,0.14975072896011715
541.0,0.0,0.14975072896011715
542.0,0.0,0.14975072896011715
543.0,0.0,0.14975072896011715
544.0,0.0,0.14975072896011715
545.0,0.0,0.14975072896011715
546.0,0.0,0.14975072896011715
547.0,0.0,0.14975072896011715
548.0,0.0,0.14975072896011715
549.0,0.0,0.14975072896011715
550.0,0.0,0.14975072896011715
551.0,0.0,0.14975072896011715
552.0,0.0,0.14975072896011715
553.0,0.0,0.14975072896011715
554.0,0.0,0.14975072896011715
555.0,0.0,0.14975072896011715
556.0,0.0,0.14975072896011715
557.0,0.0,0.14975072896011715
558.0,0.0,0.14975072896011715
559.0,0.0,0.14975072896011715
560.0,0.0,0.14975072896011715
561.0,0.0,0.14975072896011715
562.0,0.0,0.14975072896011715
563.0,0.0,0.14975072896011715
564.0,0.0,0.14975072896011715
565.0,0.0,0.14975072896011715
566.0,0.0,0.14975072896011715
567.0,0.0,0.14975072896011715
568.0,0.0,0.14975072896011715
569.0,0.0,0.14975072896011715
570.0,0.0,0.14975072896011715
571.0,0.0,0.14975072896011715
572.0,0.0,0.14975072896011715
573.0,0.0,0.14975072896011715
574.0,0.0,0.14975072896011715
575.0,0.0,0.14975072896011715
576.0,0.0,0.14975072896011715
577.0,0.0,0.14975072896011715
578.0,0.0,0.14975072896011715
579.0,0.0,0.14975072896011715
580.0,0.0,0.14975072896011715
581.0,0.0,0.14975072896011715
582.0,0.0,0.14975072896011715
583.0,0.0,0.14975072896011715
584.0,0.0,0.14975072896011715
585.0,0.0,0.14975072896011715
586.0,0.0,0.14975072896011715
587.0,0.0,0.14975072896011715
588.0,0.0,0.14975072896011715
589.0,0.0,0.14975072896011715
590.0,0.0,0.14975072896011715
591.0,0.0,0.14975072896011715
592.0,0.0,0.14975072896011715
593.0,0.0,0.14975072896011715
594.0,0.0,0.14975072896011715
595.0,0.0,0.14975072896011715
596.0,0.0,0.14975072896011715
597.0,0.0,0.14975072896011715
598.0,0.0,0.14975072896011715
599.0,0.0,0.14975072896011715
600.0,0.0,0.14975072896011715
601.0,0.0,0.14975072896011715
602.0,0.0,0.14975072896011715
603.0,0.0,0.14975072896011715
604.0,0.0,0.14975072896011715
605.0,0.0,0.14975072896011715
606.0,0.0,0.14975072896011715
607.0,0.0,0.14975072896011715
608.0,0.0,0.14975072896011715
609.0,0.0,0.14975072896011715
610.0,0.0,0.14975072896011715
611.0,0.0,0.14975072896011715
612.0,0.0,0.14975072896011715
613.0,0.0,0.14975072896011715
614.0,0.0,0.14975072896011715
615.0,0.0,0.14975072896011715
616.0,0.0,0.14975072896011715
617.0,0.0,0.14975072896011715
618.0,0.0,0.14975072896011715
619.0,0.0,0.14975072896011715
620.0,0.0,0.14975072896011715
621.0,0.0,0.14975072896011715
622.0,0.0,0.14975072896011715
623.0,0.0,0.14975072896011715
624.0,0.0,0.14975072896011715
625.0,0.0,0.14975072896011715
626.0,0.0,0.14975072896011715
627.0,0.0,0.14975072896011715
628.0,0.0,0.14975072896011715
629.0,0.0,0.14975072896011715
630.0,0.0,0.14975072896011715
631.0,0.0,0.14975072896011715
632.0,0.0,0.14975072896011715
633.0,0.0,0.14975072896011715
634.0,0.0,0.14975072896011715
635.0,0.0,0.14975072896011715
636.0,0.0,0.14975072896011715
637.0,0.0,0.14975072896011715
638.0,0.0,0.14975072896011715
639.0,0.0,0.14975072896011715
640.0,0.0,0.14975072896011715
641.0,0.0,0.14975072896011715
642.0,0.0,0.14975072896011715
643.0,0.0,0.14975072896011715
644.0,0.0,0.14975072896011715
645.0,0.0,0.14975072896011715
646.0,0.0,0.14975072896011715
647.0,0.0,0.14975072896011715
648.0,0.0,0.14975072896011715
649.0,0.0,0.14975072896011715
650.0,0.0,0.14975072896011715
651.0,0.0,0.14975072896011715
652.0,0.0,0.14975072896011715
653.0,0.0,0.14975072896011715
654.0,0.0,0.14975072896011715
655.0,0.0,0.14975072896011715
656.0,0.0,0.14975072896011715
657.0,0.0,0.14975072896011715
658.0,0.0,0.14975072896011715
659.0,0.0,0.14975072896011715
660.0,0.0,0.14975072896011715
661.0,0.0,0.14975072896011715
662.0,0.0,0.14975072896011715
663.0,0.0,0.14975072896011715
664.0,0.0,0.14975072896011715
665.0,0.0,0.14975072896011715
666.0,0.0,0.14975072896011715
667.0,0.0,0.14975072896011715
668.0,0.0,0.14975072896011715
669.0,0.0,0.14975072896011715
670.0,0.0,0.14975072896011715
671.0,0.0,0.14975072896011715
672.0,0.0,0.14975072896011715
673.0,0.0,0.14975072896011715
674.0,0.0,0.14975072896011715
675.0,0.0,0.14975072896011715
676.0,0.0,0.14975072896011715
677.0,0.0,0.14975072896011715
678.0,0.0,0.14975072896011715
679.0,0.0,0.14975072896011715
680.0,0.0,0.14975072896011715
681.0,0.0,0.14975072896011715
682.0,0.0,0.14975072896011715
683.0,0.0,0.14975072896011715
684.0,0.0,0.14975072896011715
685.0,0.0,0.14975072896011715
686.0,0.0,0.14975072896011715
687.0,0.0,0.14975072896011715
688.0,0.0,0.14975072896011715
689.0,0.0,0.14975072896011715
690.0,0.0,0.14975072896011715
691.0,0.0,0.14975072896011715
692.0,0.0,0.14975072896011715
693.0,0.0,0.14975072896011715
694.0,0.0,0.14975072896011715
695.0,0.0,0.14975072896011715
696.0,0.0,0.14975072896011715
697.0,0.0,0.14975072896011715
698.0,0.0,0.14975072896011715
699.0,0.0,0.14975072896011715
700.0,0.0,0.14975072896011715
701.0,0.0,0.14975072896011715
702.0,0.0,0.14975072896011715
703.0,0.0,0.14975072896011715
704.0,0.0,0.14975072896011715
705.0,0.0,0.14975072896011715
706.0,0.0,0.14975072896011715
707.0,0.0,0.14975072896011715
708.0,0.0,0.14975072896011715
709.0,0.0,0.14975072896011715
710.0,0.0,0.14975072896011715
711.0,0.0,0.14975072896011715
712.0,0.0,0.14975072896011715
713.0,0.0,0.14975072896011715
714.0,0.0,0.14975072896011715
715.0,0.0,0.14975072896011715
716.0,0.0,0.14975072896011715
717.0,0.0,0.14975072896011715
718.0,0.0,0.14975072896011715
719.0,0.0,0.14975072896011715
720.0,0.0,0.14975072896011715
721.0,0.0,0.14975072896011715
722.0,0.0,0.14975072896011715
723.0,0.0,0.14975072896011715
724.0,0.0,0.14975072896011715
725.0,0.0,0.14975072896011715
726.0,0.0,0.14975072896011715
727.0,0.0,0.14975072896011715
728.0,0.0,0.14975072896011715
729.0,0.0,0.14975072896011715
730.0,0.0,0.14975072896011715
731.0,0.0,0.14975072896011715
732.0,0.0,0.14975072896011715
733.0,0.0,0.14975072896011715
734.0,0.0,0.14975072896011715
735.0,0.0,0.14975072896011715
736.0,0.0,0.14975072896011715
737.0,0.0,0.14975072896011715
738.0,0.0,0.14975072896011715
739.0,0.0,0.14975072896011715
740.0,0.0,0.14975072896011715
741.0,0.0,0.14975072896011715
742.0,0.0,0.14975072896011715
743.0,0.0,0.14975072896011715
744.0,0.0,0.14975072896011715
745.0,0.0,0.14975072896011715
746.0,0.0,0.14975072896011715
747.0,0.0,0.14975072896011715
748.0,0.0,0.14975072896011715
749.0,0.0,0.14975072896011715
750.0,0.0,0.14975072896011715
751.0,0.0,0.14975072896011715
752.0,0.0,0.14975072896011715
753.0,0.0,0.14975072896011715
754.0,0.0,0.14975072896011715
755.0,0.0,0.14975072896011715
756.0,0.0,0.14975072896011715
757.0,0.0,0.14975072896011715
758.0,0.0,0.14975072896011715
759.0,0.0,0.14975072896011715
760.0,0.0,0.14975072896011715
761.0,0.0,0.14975072896011715
762.0,0.0,0.14975072896011715
763.0,0.0,0.14975072896011715
764.0,0.0,0.14975072896011715
765.0,0.0,0.14975072896011715
766.0,0.0,0.14975072896011715
767.0,0.0,0.14975072896011715
768.0,0.0,0.14975072896011715
769.0,0.0,0.14975072896011715
770.0,0.0,0.14975072896011715
771.0,0.0,0.14975072896011715
772.0,0.0,0.14975072896011715
773.0,0.0,0.14975072896011715
774.0,0.0,0.14975072896011715
775.0,0.0,0.14975072896011715
776.0,0.0,0.14975072896011715
777.0,0.0,0.14975072896011715
778.0,0.0,0.14975072896011715
779.0,0.0,0.14975072896011715
780.0,0.0,0.14975072896011715
781.0,0.0,0.14975072896011715
782.0,0.0,0.14975072896011715
783.0,0.0,0.14975072896011715
784.0,0.0,0.14975072896011715
785.0,0.0,0.14975072896011715
786.0,0.0,0.14975072896011715
787.0,0.0,0.14975072896011715
788.0,0.0,0.14975072896011715
789.0,0.0,0.14975072896011715
790.0,0.0,0.14975072896011715
791.0,0.0,0.14975072896011715
792.0,0.0,0.14975072896011715
793.0,0.0,0.14975072896011715
794.0,0.0,0.14975072896011715
795.0,0.0,0.14975072896011715
796.0,0.0,0.14975072896011715
797.0,0.0,0.14975072896011715
798.0,0.0,0.14975072896011715
799.0,0.0,0.14975072896011715
800.0,0.0,0.14975072896011715
