time,external_level,interior_level
0.0,0.0,0.0
1.0,0.0,0.0
2.0,0.0,0.0
3.0,0.0,0.0
4.0,0.0,0.0
5.0,0.0,0.0
6.0,0.002,0.0008557526371563222
7.0,0.004,0.0019287325730976382
8.0,0.006,0.0031496830915421327
9.0,0.008,0.004482339849610229
10.0,0.01,0.005903721557355281
11.0,0.012,0.00739777332525799
12.0,0.014,0.008952587401525026
13.0,0.016,0.010558966695795851
14.0,0.018000000000000002,0.01220959722185302
15.0,0.02,0.013898533266607583
16.0,0.022,0.015620858144920166
17.0,0.024,0.017372450414337187
18.0,0.026,0.019149816873687154
19.0,0.027999999999999997,0.020949969700991253
20.0,0.03,0.022770333813077782
21.0,0.032,0.024608675541506572
22.0,0.034,0.026463046729571563
23.0,0.036,0.028331740232618422
24.0,0.038,0.03021325401355232
25.0,0.04,0.0321062618270588
26.0,0.042,0.034009589030628395
27.0,0.044000000000000004,0.035922192438588234
28.0,0.046,0.03784314340304955
29.0,0.048,0.03977161349856249
30.0,0.05,0.041706862328453796
31.0,0.054000000000000006,0.04382846777190607
32.0,0.058,0.04610640447776759
33.0,0.062000000000000006,0.04851877674161786
34.0,0.066,0.0510487688004964
35.0,0.07,0.05368298831850169
36.0,0.07200000000000001,0.056272754525044294
37.0,0.07400000000000001,0.05882048732099731
38.0,0.076,0.06132855163281081
39.0,0.078,0.0637992510580169
40.0,0.08,0.06623482205788869
41.0,0.082,0.06863742877454936
42.0,0.084,0.07100915853446017
43.0,0.086,0.07335201808317805
44.0,0.088,0.07566793057836319
45.0,0.09,0.07795873335005368
46.0,0.094,0.08038228666107503
47.0,0.098,0.08292213636513801
48.0,0.102,0.08556514217888705
49.0,0.106,0.08830053094204056
50.0,0.11,0.09111928900931651
51.0,0.114,0.09401375203432641
52.0,0.11800000000000001,0.09697731669840219
53.0,0.122,0.10000423143679715
54.0,0.126,0.10308944036340317
55.0,0.13,0.1062284641964664
56.0,0.134,0.1094173076328679
57.0,0.138,0.11265238607676922
58.0,0.142,0.11593046682253912
59.0,0.146,0.11924862122674515
60.0,0.15,0.1226041853674668
61.0,0.154,0.1259947273513662
62.0,0.158,0.12941801989356175
63.0,0.162,0.13287201712741462
64.0,0.166,0.13635483484264943
65.0,0.17,0.1398647335282474
66.0,0.17400000000000002,0.14340010372968146
67.0,0.17800000000000002,0.14695945333087615
68.0,0.182,0.150541396448495
69.0,0.186,0.15414464368592998
70.0,0.19,0.1577679935410885
71.0,0.196,0.16150950253717378
72.0,0.202,0.16535993761002749
73.0,0.208,0.1693112572585501
74.0,0.214,0.17335638570615175
75.0,0.22,0.17748904255964676
76.0,0.224,0.18161581848374123
77.0,0.228,0.18573696634882828
78.0,0.23199999999999998,0.18985272881443924
79.0,0.236,0.19396333868629942
80.0,0.24,0.19806901926551376
81.0,0.246,0.20225831872794647
82.0,0.252,0.2065260147543118
83.0,0.258,0.21086738819668321
84.0,0.264,0.21527815229257946
85.0,0.27,0.21975439498361515
86.0,0.274,0.22421111680274564
87.0,0.278,0.22864903723997435
88.0,0.282,0.23306885516444106
89.0,0.286,0.23747124900331765
90.0,0.29,0.24185687694903096
91.0,0.296,0.24630938691051
92.0,0.302,0.25082507823801364
93.0,0.308,0.2554005516691527
94.0,0.314,0.26003267391275453
95.0,0.32,0.26471854773962944
96.0,0.326,0.2694554865278033
97.0,0.332,0.27424099244544103
98.0,0.33799999999999997,0.279072737630438
99.0,0.344,0.28394854785841456
100.0,0.35,0.28886638829230143
101.0,0.356,0.293824350985074
102.0,0.362,0.2988206438683321
103.0,0.368,0.3038535810075582
104.0,0.374,0.30892157394310626
105.0,0.38,0.31402312396656723
106.0,0.388,0.31922765068147974
107.0,0.396,0.32452960111952694
108.0,0.40399999999999997,0.3299239116649028
109.0,0.412,0.3354059437551353
110.0,0.42,0.34097143076181163
111.0,0.426,0.3465511928791609
112.0,0.432,0.35214472646978096
113.0,0.438,0.357751548052554
114.0,0.444,0.36337119332701956
115.0,0.45,0.3690032162571263
116.0,0.456,0.37464718820985865
117.0,0.462,0.3803026971446443
118.0,0.46799999999999997,0.3859693468498166
119.0,0.474,0.39164675622273365
120.0,0.48,0.3973345585904538
121.0,0.488,0.40309630498164467
122.0,0.496,0.4089287377596032
123.0,0.504,0.414828817460541
124.0,0.512,0.4207937013235528
125.0,0.52,0.42682072464104437
126.0,0.526,0.43284692703658045
127.0,0.532,0.4388723333415593
128.0,0.538,0.4448969676426398
129.0,0.544,0.450920853303699
130.0,0.55,0.4569440129871646
131.0,0.558,0.463026963347376
132.0,0.5660000000000001,0.46916733995348187
133.0,0.574,0.47536291399176106
134.0,0.582,0.48161158101568813
135.0,0.59,0.4879113509446208
136.0,0.598,0.494260339138739
137.0,0.606,0.5006567584060587
138.0,0.614,0.507098911820246
139.0,0.622,0.5135851862466837
140.0,0.63,0.5201140464896454
141.0,0.638,0.5266840299861766
142.0,0.646,0.5332937419828812
143.0,0.654,0.5399418511406732
144.0,0.662,0.5466270855199962
145.0,0.67,0.5533482289052946
146.0,0.678,0.5601041174328432
147.0,0.686,0.5668936364905728
148.0,0.694,0.573715717862397
149.0,0.702,0.5805693370928656
150.0,0.71,0.5874535110508257
151.0,0.718,0.5943672956732349
152.0,0.726,0.6013097838724103
153.0,0.734,0.608280103591849
154.0,0.742,0.6152774159973768
155.0,0.75,0.622300913791793
156.0,0.756,0.6292976816966894
157.0,0.762,0.6362683192772077
158.0,0.768,0.6432134170609296
159.0,0.774,0.6501335564908236
160.0,0.78,0.6570293098862897
161.0,0.782,0.6637938352946857
162.0,0.784,0.6704281583998122
163.0,0.786,0.6769333376070016
164.0,0.788,0.6833104652380255
165.0,0.79,0.6895606687560633
166.0,0.792,0.6956851120183919
167.0,0.794,0.701684996553821
168.0,0.796,0.7075615628611607
169.0,0.798,0.7133160917241762
170.0,0.8,0.7189499055375363
171.0,0.8,0.7243975657444899
172.0,0.8,0.7296589635331732
173.0,0.8,0.734733982036269
174.0,0.8,0.7396224953961916
175.0,0.8,0.744324367679063
176.0,0.8,0.7488394516054908
177.0,0.8,0.7531675870576432
178.0,0.8,0.7573085993108316
179.0,0.8,0.7612622969226712
180.0,0.8,0.7650284691922894
181.0,0.792,0.7681710470516636
182.0,0.784,0.7705785085060777
183.0,0.776,0.7719874489593397
184.0,0.768,0.7707791321509069
185.0,0.76,0.7687924648369769
186.0,0.754,0.766465158665654
187.0,0.748,0.7638649406066546
188.0,0.742,0.7610354555846279
189.0,0.736,0.7580077684334751
190.0,0.73,0.7548053911095538
191.0,0.722,0.7513395722690686
192.0,0.714,0.7476419893859475
193.0,0.706,0.7437371876933524
194.0,0.698,0.7396448828575224
195.0,0.69,0.7353813413688882
196.0,0.6819999999999999,0.7309602652776981
197.0,0.6739999999999999,0.7263933889603913
198.0,0.666,0.7216908982244645
199.0,0.658,0.7168617344383359
200.0,0.65,0.7119138212932632
201.0,0.642,0.7068542377842542
202.0,0.634,0.7016893527640284
203.0,0.626,0.6964249313856432
204.0,0.618,0.6910662205553388
205.0,0.61,0.6856180184297994
206.0,0.604,0.680151305462927
207.0,0.598,0.67466676199399
208.0,0.592,0.6691650391081388
209.0,0.586,0.6636467602087708
210.0,0.58,0.6581125224815613
211.0,0.572,0.6524973072958212
212.0,0.564,0.6468048697215097
213.0,0.556,0.6410386947302741
214.0,0.548,0.6352020258941311
215.0,0.54,0.6292978900207391
216.0,0.532,0.6233291184352094
217.0,0.524,0.6172983654725563
218.0,0.516,0.6112081246331561
219.0,0.508,0.6050607427670998
220.0,0.5,0.5988584325857138
221.0,0.492,0.5926032837451919
222.0,0.484,0.586297272704863
223.0,0.47600000000000003,0.5799422715286132
224.0,0.468,0.5735400557705178
225.0,0.46,0.5670923115634137
226.0,0.454,0.5606572932259574
227.0,0.448,0.5542346632114116
228.0,0.442,0.5478240916560493
229.0,0.436,0.5414252562690628
230.0,0.43,0.535037842220723
231.0,0.422,0.5286043737385534
232.0,0.414,0.5221264796303826
233.0,0.406,0.5156057096819817
234.0,0.398,0.5090435400632687
235.0,0.39,0.5024413782400515
236.0,0.384,0.49585593555166824
237.0,0.378,0.4892867885841871
238.0,0.372,0.48273352259390206
239.0,0.366,0.47619573142882593
240.0,0.36,0.46967301744602524
241.0,0.354,0.4631649914250419
242.0,0.348,0.4566712724776478
243.0,0.342,0.4501914879541739
244.0,0.336,0.4437252733466545
245.0,0.33,0.4372722721890228
246.0,0.324,0.4308321359545897
247.0,0.318,0.42440452395103473
248.0,0.312,0.41798910321313154
249.0,0.306,0.41158554839342637
250.0,0.3,0.40519354165108157
251.0,0.294,0.398812772539091
252.0,0.288,0.39244293789006734
253.0,0.28200000000000003,0.3860837417007961
254.0,0.276,0.37973489501574265
255.0,0.27,0.37339611580969406
256.0,0.264,0.36706712886970944
257.0,0.258,0.36074766567654576
258.0,0.252,0.35443746428571926
259.0,0.246,0.34813626920835566
260.0,0.24,0.3418438312919754
261.0,0.236,0.33561844902471116
262.0,0.23199999999999998,0.32945885921180923
263.0,0.228,0.3233637956950187
264.0,0.224,0.317331990111839
265.0,0.22,0.31136217267719296
