time,external_level,interior_level
0.0,0.0,0.0
5.0,0.0,0.0
10.0,0.01,0.0
15.0,0.02,0.0
20.0,0.03,0.0
25.0,0.04,0.0
30.0,0.05,0.0
35.0,0.07,0.0
40.0,0.08,0.0
45.0,0.09,0.0
50.0,0.11,0.0
55.0,0.13,0.0
60.0,0.15,0.0370551761566451
65.0,0.17,0.07194019558020882
70.0,0.19,0.10481432665175075
75.0,0.22,0.13728583669670225
80.0,0.24,0.16794910330357296
85.0,0.27,0.19851320705349307
90.0,0.29,0.22745213607061357
95.0,0.32,0.2565583992792055
100.0,0.35,0.2858048647343268
105.0,0.38,0.31516901850918333
110.0,0.42,0.34614664069442946
115.0,0.45,0.37697948054890035
120.0,0.48,0.4076884413706403
125.0,0.52,0.4397522774664745
130.0,0.55,0.4715201452117803
135.0,0.59,0.5044527065424882
140.0,0.63,0.538353271044001
145.0,0.67,0.5730675611857678
150.0,0.71,0.6084718947845684
155.0,0.75,0.6444654378351476
160.0,0.78,0.679688595053797
165.0,0.79,0.7114656365142471
170.0,0.8,0.7399337827018662
175.0,0.8,0.7633824623875575
180.0,0.8,0.781690753984449
185.0,0.76,0.7675997941494457
190.0,0.73,0.7490475698519894
195.0,0.69,0.7257985704152259
200.0,0.65,0.6994574793316424
205.0,0.61,0.6708413044623875
210.0,0.58,0.6420046460052147
215.0,0.54,0.6114474690495372
220.0,0.5,0.5795072156166927
225.0,0.46,0.5464321802956897
230.0,0.43,0.513785444264037
235.0,0.39,0.48012358945026057
240.0,0.36,0.44696336945161486
245.0,0.33,0.4142422473779543
250.0,0.3,0.381903989372656
255.0,0.27,0.3498983846443107
260.0,0.24,0.3181808876676588
265.0,0.22,0.28820191612887225
270.0,0.19,0.25821973430189576
275.0,0.17,0.22980221750312868
280.0,0.15,0.20277441527324222
285.0,0.13,0.1769641412734273
290.0,0.11,0.15220563697804138
295.0,0.1,0.1303450432941114
300.0,0.08,0.1303450432941114
305.0,0.07,0.1303450432941114
310.0,0.06,0.1303450432941114
315.0,0.05,0.1303450432941114
320.0,0.05,0.1303450432941114
325.0,0.04,0.1303450432941114
330.0,0.04,0.1303450432941114
335.0,0.03,0.1303450432941114
340.0,0.03,0.1303450432941114
345.0,0.03,0.1303450432941114
350.0,0.02,0.1303450432941114
355.0,0.02,0.1303450432941114
360.0,0.02,0.1303450432941114
365.0,0.02,0.1303450432941114
370.0,0.01,0.1303450432941114
375.0,0.01,0.1303450432941114
380.0,0.01,0.1303450432941114
385.0,0.01,0.1303450432941114
390.0,0.01,0.1303450432941114
395.0,0.01,0.1303450432941114
400.0,0.01,0.1303450432941114
405.0,0.01,0.1303450432941114
410.0,0.01,0.1303450432941114
415.0,0.01,0.1303450432941114
420.0,0.09,0.1303450432941114
425.0,0.1,0.1303450432941114
430.0,0.09,0.1303450432941114
435.0,0.08,0.1303450432941114
440.0,0.07,0.1303450432941114
445.0,0.07,0.1303450432941114
450.0,0.07,0.1303450432941114
455.0,0.06,0.1303450432941114
460.0,0.06,0.1303450432941114
465.0,0.06,0.1303450432941114
470.0,0.05,0.1303450432941114
475.0,0.05,0.1303450432941114
480.0,0.0,0.1303450432941114
485.0,0.0,0.1303450432941114
490.0,0.0,0.1303450432941114
495.0,0.0,0.1303450432941114
500.0,0.0,0.1303450432941114
505.0,0.0,0.1303450432941114
510.0,0.0,0.1303450432941114
515.0,0.0,0.1303450432941114
520.0,0.0,0.1303450432941114
525.0,0.0,0.1303450432941114
530.0,0.0,0.1303450432941114
535.0,0.0,0.1303450432941114
540.0,0.0,0.1303450432941114
545.0,0.0,0.1303450432941114
550.0,0.0,0.1303450432941114
555.0,0.0,0.1303450432941114
560.0,0.0,0.1303450432941114
565.0,0.0,0.1303450432941114
570.0,0.0,0.1303450432941114
575.0,0.0,0.1303450432941114
580.0,0.0,0.1303450432941114
585.0,0.0,0.1303450432941114
590.0,0.0,0.1303450432941114
595.0,0.0,0.1303450432941114
600.0,0.0,0.1303450432941114
605.0,0.0,0.1303450432941114
610.0,0.0,0.1303450432941114
615.0,0.0,0.1303450432941114
620.0,0.0,0.1303450432941114
625.0,0.0,0.1303450432941114
630.0,0.0,0.1303450432941114
635.0,0.0,0.1303450432941114
640.0,0.0,0.1303450432941114
645.0,0.0,0.1303450432941114
650.0,0.0,0.1303450432941114
655.0,0.0,0.1303450432941114
660.0,0.0,0.1303450432941114
665.0,0.0,0.1303450432941114
670.0,0.0,0.1303450432941114
675.0,0.0,0.1303450432941114
680.0,0.0,0.1303450432941114
685.0,0.0,0.1303450432941114
690.0,0.0,0.1303450432941114
695.0,0.0,0.1303450432941114
700.0,0.0,0.1303450432941114
705.0,0.0,0.1303450432941114
710.0,0.0,0.1303450432941114
715.0,0.0,0.1303450432941114
720.0,0.0,0.1303450432941114
725.0,0.0,0.1303450432941114
730.0,0.0,0.1303450432941114
735.0,0.0,0.1303450432941114
740.0,0.0,0.1303450432941114
745.0,0.0,0.1303450432941114
750.0,0.0,0.1303450432941114
755.0,0.0,0.1303450432941114
760.0,0.0,0.1303450432941114
765.0,0.0,0.1303450432941114
770.0,0.0,0.1303450432941114
775.0,0.0,0.1303450432941114
780.0,0.0,0.1303450432941114
785.0,0.0,0.1303450432941114
790.0,0.0,0.1303450432941114
795.0,0.0,0.1303450432941114
800.0,0.0,0.1303450432941114
