time,external_level,interior_level
0.0,0.0,0.0
5.0,0.0,0.0
10.0,0.01,0.0
15.0,0.02,0.0
20.0,0.03,0.0
25.0,0.04,0.0
30.0,0.05,0.0
35.0,0.07,0.0
40.0,0.08,0.0
45.0,0.09,0.0
50.0,0.11,0.0
55.0,0.13,0.0
60.0,0.15,0.0
65.0,0.17,0.0
70.0,0.19,0.0
75.0,0.22,0.0
80.0,0.24,0.0
85.0,0.27,0.0
90.0,0.29,0.0
95.0,0.32,0.02706127447109614
100.0,0.35,0.054246523802203336
105.0,0.38,0.0815499901169043
110.0,0.42,0.10938045895192818
115.0,0.45,0.1372999846877848
120.0,0.48,0.16530464562845051
125.0,0.52,0.19379520704003153
130.0,0.55,0.2223463261903852
135.0,0.59,0.2513526514134822
140.0,0.63,0.2807894595390545
145.0,0.67,0.3106340451813504
150.0,0.71,0.3408654811762271
155.0,0.75,0.37146441668724395
160.0,0.78,0.4020409469741439
165.0,0.79,0.4318375120815458
170.0,0.8,0.4608639020091903
175.0,0.8,0.48872256479645443
180.0,0.8,0.5154124727923022
185.0,0.76,0.5390711473448672
190.0,0.73,0.5599741674556523
195.0,0.69,0.5772241269100518
200.0,0.65,0.5901293931671303
205.0,0.61,0.5968727916233202
210.0,0.58,0.5906588563017061
215.0,0.54,0.579891701739753
220.0,0.5,0.5663702260087559
225.0,0.46,0.5507681173553785
230.0,0.43,0.5341435862417663
235.0,0.39,0.515981283166906
240.0,0.36,0.4970879100492836
245.0,0.33,0.47753345261093283
250.0,0.3,0.4573770345877815
255.0,0.27,0.43666935493730075
260.0,0.24,0.41545442491043105
265.0,0.22,0.3943051242868912
270.0,0.19,0.3726822767165163
275.0,0.17,0.35114547825349196
280.0,0.15,0.3296904844197007
285.0,0.13,0.30831322919890014
290.0,0.11,0.28700982045394186
295.0,0.1,0.28700982045394186
300.0,0.08,0.28700982045394186
305.0,0.07,0.28700982045394186
310.0,0.06,0.28700982045394186
315.0,0.05,0.28700982045394186
320.0,0.05,0.28700982045394186
325.0,0.04,0.28700982045394186
330.0,0.04,0.28700982045394186
335.0,0.03,0.28700982045394186
340.0,0.03,0.28700982045394186
345.0,0.03,0.28700982045394186
350.0,0.02,0.28700982045394186
355.0,0.02,0.28700982045394186
360.0,0.02,0.28700982045394186
365.0,0.02,0.28700982045394186
370.0,0.01,0.28700982045394186
375.0,0.01,0.28700982045394186
380.0,0.01,0.28700982045394186
385.0,0.01,0.28700982045394186
390.0,0.01,0.28700982045394186
395.0,0.01,0.28700982045394186
400.0,0.01,0.28700982045394186
405.0,0.01,0.28700982045394186
410.0,0.01,0.28700982045394186
415.0,0.01,0.28700982045394186
420.0,0.09,0.28700982045394186
425.0,0.1,0.28700982045394186
430.0,0.09,0.28700982045394186
435.0,0.08,0.28700982045394186
440.0,0.07,0.28700982045394186
445.0,0.07,0.28700982045394186
450.0,0.07,0.28700982045394186
455.0,0.06,0.28700982045394186
460.0,0.06,0.28700982045394186
465.0,0.06,0.28700982045394186
470.0,0.05,0.28700982045394186
475.0,0.05,0.28700982045394186
480.0,0.0,0.28700982045394186
485.0,0.0,0.28700982045394186
490.0,0.0,0.28700982045394186
495.0,0.0,0.28700982045394186
500.0,0.0,0.28700982045394186
505.0,0.0,0.28700982045394186
510.0,0.0,0.28700982045394186
515.0,0.0,0.28700982045394186
520.0,0.0,0.28700982045394186
525.0,0.0,0.28700982045394186
530.0,0.0,0.28700982045394186
535.0,0.0,0.28700982045394186
540.0,0.0,0.28700982045394186
545.0,0.0,0.28700982045394186
550.0,0.0,0.28700982045394186
555.0,0.0,0.28700982045394186
560.0,0.0,0.28700982045394186
565.0,0.0,0.28700982045394186
570.0,0.0,0.28700982045394186
575.0,0.0,0.28700982045394186
580.0,0.0,0.28700982045394186
585.0,0.0,0.28700982045394186
590.0,0.0,0.28700982045394186
595.0,0.0,0.28700982045394186
600.0,0.0,0.28700982045394186
605.0,0.0,0.28700982045394186
610.0,0.0,0.28700982045394186
615.0,0.0,0.28700982045394186
620.0,0.0,0.28700982045394186
625.0,0.0,0.28700982045394186
630.0,0.0,0.28700982045394186
635.0,0.0,0.28700982045394186
640.0,0.0,0.28700982045394186
645.0,0.0,0.28700982045394186
650.0,0.0,0.28700982045394186
655.0,0.0,0.28700982045394186
660.0,0.0,0.28700982045394186
665.0,0.0,0.28700982045394186
670.0,0.0,0.28700982045394186
675.0,0.0,0.28700982045394186
680.0,0.0,0.28700982045394186
685.0,0.0,0.28700982045394186
690.0,0.0,0.28700982045394186
695.0,0.0,0.28700982045394186
700.0,0.0,0.28700982045394186
705.0,0.0,0.28700982045394186
710.0,0.0,0.28700982045394186
715.0,0.0,0.28700982045394186
720.0,0.0,0.28700982045394186
725.0,0.0,0.28700982045394186
730.0,0.0,0.28700982045394186
735.0,0.0,0.28700982045394186
740.0,0.0,0.28700982045394186
745.0,0.0,0.28700982045394186
750.0,0.0,0.28700982045394186
755.0,0.0,0.28700982045394186
760.0,0.0,0.28700982045394186
765.0,0.0,0.28700982045394186
770.0,0.0,0.28700982045394186
775.0,0.0,0.28700982045394186
780.0,0.0,0.28700982045394186
785.0,0.0,0.28700982045394186
790.0,0.0,0.28700982045394186
795.0,0.0,0.28700982045394186
800.0,0.0,0.28700982045394186
