time,external_level,interior_level
0.0,0.0,0.0
5.0,0.0,0.0
10.0,0.01,0.0
15.0,0.02,0.0
20.0,0.03,0.0
25.0,0.04,0.0
30.0,0.05,0.0
35.0,0.07,0.0
40.0,0.08,0.0
45.0,0.09,0.0
50.0,0.11,0.0
55.0,0.13,0.0
60.0,0.15,0.05558276423496765
65.0,0.17,0.10412728716099567
70.0,0.19,0.14618271962537666
75.0,0.22,0.18517454187296836
80.0,0.24,0.21877812949033074
85.0,0.27,0.2512585937854396
90.0,0.29,0.2795062358798264
95.0,0.32,0.30838566381050414
100.0,0.35,0.3376619509086584
105.0,0.38,0.3671917119629773
110.0,0.42,0.40017132503202335
115.0,0.45,0.43220702230476266
120.0,0.48,0.4635815037495007
125.0,0.52,0.49766979760298347
130.0,0.55,0.5304997852229003
135.0,0.59,0.5655066952552309
140.0,0.63,0.6019528594563317
145.0,0.67,0.6393897225990246
150.0,0.71,0.6775251370462713
155.0,0.75,0.7161607861552883
160.0,0.78,0.7524216609147968
165.0,0.79,0.780242056573579
170.0,0.8,0.8004148193076146
175.0,0.8,0.7974918517650285
180.0,0.8,0.8046792401238303
185.0,0.76,0.774344002524874
190.0,0.73,0.7441227849952006
195.0,0.69,0.7107352328190355
200.0,0.65,0.6753668777365518
205.0,0.61,0.6386747089713123
210.0,0.58,0.6039114900172453
215.0,0.54,0.5676300945173327
220.0,0.5,0.5303081288595259
225.0,0.46,0.492254394539253
230.0,0.43,0.45644643957935416
235.0,0.39,0.4194525182032742
240.0,0.36,0.38445964210701805
245.0,0.33,0.3509683499927397
250.0,0.3,0.3185683657576512
255.0,0.27,0.28694040021680917
260.0,0.24,0.25584702227374956
265.0,0.22,0.22867505676878414
270.0,0.19,0.20045161382880233
275.0,0.17,0.17540784602266024
280.0,0.15,0.15253193302563492
285.0,0.13,0.13098955029078235
290.0,0.11,0.13098955029078235
295.0,0.1,0.13098955029078235
300.0,0.08,0.13098955029078235
305.0,0.07,0.13098955029078235
310.0,0.06,0.13098955029078235
315.0,0.05,0.13098955029078235
320.0,0.05,0.13098955029078235
325.0,0.04,0.13098955029078235
330.0,0.04,0.13098955029078235
335.0,0.03,0.13098955029078235
340.0,0.03,0.13098955029078235
345.0,0.03,0.13098955029078235
350.0,0.02,0.13098955029078235
355.0,0.02,0.13098955029078235
360.0,0.02,0.13098955029078235
365.0,0.02,0.13098955029078235
370.0,0.01,0.13098955029078235
375.0,0.01,0.13098955029078235
380.0,0.01,0.13098955029078235
385.0,0.01,0.13098955029078235
390.0,0.01,0.13098955029078235
395.0,0.01,0.13098955029078235
400.0,0.01,0.13098955029078235
405.0,0.01,0.13098955029078235
410.0,0.01,0.13098955029078235
415.0,0.01,0.13098955029078235
420.0,0.09,0.13098955029078235
425.0,0.1,0.13098955029078235
430.0,0.09,0.13098955029078235
435.0,0.08,0.13098955029078235
440.0,0.07,0.13098955029078235
445.0,0.07,0.13098955029078235
450.0,0.07,0.13098955029078235
455.0,0.06,0.13098955029078235
460.0,0.06,0.13098955029078235
465.0,0.06,0.13098955029078235
470.0,0.05,0.13098955029078235
475.0,0.05,0.13098955029078235
480.0,0.0,0.13098955029078235
485.0,0.0,0.13098955029078235
490.0,0.0,0.13098955029078235
495.0,0.0,0.13098955029078235
500.0,0.0,0.13098955029078235
505.0,0.0,0.13098955029078235
510.0,0.0,0.13098955029078235
515.0,0.0,0.13098955029078235
520.0,0.0,0.13098955029078235
525.0,0.0,0.13098955029078235
530.0,0.0,0.13098955029078235
535.0,0.0,0.13098955029078235
540.0,0.0,0.13098955029078235
545.0,0.0,0.13098955029078235
550.0,0.0,0.13098955029078235
555.0,0.0,0.13098955029078235
560.0,0.0,0.13098955029078235
565.0,0.0,0.13098955029078235
570.0,0.0,0.13098955029078235
575.0,0.0,0.13098955029078235
580.0,0.0,0.13098955029078235
585.0,0.0,0.13098955029078235
590.0,0.0,0.13098955029078235
595.0,0.0,0.13098955029078235
600.0,0.0,0.13098955029078235
605.0,0.0,0.13098955029078235
610.0,0.0,0.13098955029078235
615.0,0.0,0.13098955029078235
620.0,0.0,0.13098955029078235
625.0,0.0,0.13098955029078235
630.0,0.0,0.13098955029078235
635.0,0.0,0.13098955029078235
640.0,0.0,0.13098955029078235
645.0,0.0,0.13098955029078235
650.0,0.0,0.13098955029078235
655.0,0.0,0.13098955029078235
660.0,0.0,0.13098955029078235
665.0,0.0,0.13098955029078235
670.0,0.0,0.13098955029078235
675.0,0.0,0.13098955029078235
680.0,0.0,0.13098955029078235
685.0,0.0,0.13098955029078235
690.0,0.0,0.13098955029078235
695.0,0.0,0.13098955029078235
700.0,0.0,0.13098955029078235
705.0,0.0,0.13098955029078235
710.0,0.0,0.13098955029078235
715.0,0.0,0.13098955029078235
720.0,0.0,0.13098955029078235
725.0,0.0,0.13098955029078235
730.0,0.0,0.13098955029078235
735.0,0.0,0.13098955029078235
740.0,0.0,0.13098955029078235
745.0,0.0,0.13098955029078235
750.0,0.0,0.13098955029078235
755.0,0.0,0.13098955029078235
760.0,0.0,0.13098955029078235
765.0,0.0,0.13098955029078235
770.0,0.0,0.13098955029078235
775.0,0.0,0.13098955029078235
780.0,0.0,0.13098955029078235
785.0,0.0,0.13098955029078235
790.0,0.0,0.13098955029078235
795.0,0.0,0.13098955029078235
800.0,0.0,0.13098955029078235
